graph_file,num_nodes,num_edges
10458.graph,17,16
4542.graph,23,26
24747155.graph,21,23
25200835.graph,15,15
88956918.graph,25,25
9049.graph,17,18
1189893.graph,24,26
49792037.graph,94,96
18735.graph,17,17
54633503.graph,34,36
6871277.graph,18,19
54645948.graph,38,42
91855568.graph,37,39
54667012.graph,36,40
45266787.graph,46,49
44489420.graph,41,44
56927855.graph,22,24
71297946.graph,242,258
54634013.graph,36,38
50908706.graph,34,39
54631675.graph,35,36
4622527.graph,22,24
42608104.graph,38,41
25246307.graph,24,27
46173747.graph,29,31
52923950.graph,53,52
654694.graph,35,38
4995.graph,9,8
135398619.graph,28,30
580840.graph,16,17
21338270.graph,14,14
54633991.graph,34,35
91858026.graph,46,48
86290164.graph,55,55
54660990.graph,37,41
96670.graph,22,24
93016.graph,19,21
53480747.graph,53,52
5281060.graph,17,18
3017.graph,19,19
5484385.graph,38,41
57461357.graph,30,33
5283316.graph,8,7
44501141.graph,39,41
4507.graph,26,27
60185096.graph,32,36
71581165.graph,60,62
249680.graph,25,28
54619732.graph,35,37
53318662.graph,35,38
71759759.graph,32,37
9917021.graph,43,46
12046.graph,10,9
4868391.graph,20,22
54639270.graph,20,21
54631589.graph,36,39
46903784.graph,45,48
122173799.graph,77,82
182886.graph,16,17
56928103.graph,55,57
122391253.graph,37,38
54640491.graph,28,29
54650187.graph,26,28
5339184.graph,28,30
54657497.graph,31,34
54647181.graph,27,30
54665098.graph,32,36
345945.graph,18,19
5311412.graph,27,30
17947915.graph,17,16
253877.graph,1,0
2898262.graph,23,26
160883.graph,26,29
148556.graph,23,25
27159.graph,14,13
49852447.graph,33,35
4091869.graph,29,32
398493.graph,21,24
1255242.graph,33,36
2568758.graph,27,29
54613802.graph,41,44
54652620.graph,26,29
441706.graph,26,31
44493294.graph,40,43
2729027.graph,25,28
71297628.graph,98,105
54647550.graph,26,28
3246006.graph,13,12
73443132.graph,33,36
54640803.graph,27,29
135499583.graph,30,32
131766.graph,9,9
9548705.graph,15,15
46173829.graph,61,68
70678803.graph,104,109
44503988.graph,43,46
121232699.graph,139,147
2331284.graph,23,26
28761.graph,26,28
111509.graph,6,5
54657805.graph,37,41
54640040.graph,31,33
443470.graph,20,22
138453926.graph,48,47
44617640.graph,45,48
9595290.graph,47,52
54631158.graph,37,40
70697999.graph,31,35
70698333.graph,33,37
54619819.graph,40,43
54614986.graph,43,45
54639235.graph,28,30
54647987.graph,33,36
44496825.graph,29,31
96118.graph,25,27
49842957.graph,44,47
10825777.graph,18,19
5281708.graph,19,21
6119.graph,7,6
158005.graph,29,32
2949719.graph,25,27
2352168.graph,23,25
49852402.graph,53,56
69594.graph,15,15
118987321.graph,53,52
12306047.graph,15,16
5314231.graph,19,21
44580154.graph,23,25
5311457.graph,12,12
12877783.graph,16,16
3086041.graph,32,35
993360.graph,27,29
9548740.graph,7,7
54613847.graph,35,36
45086653.graph,10,9
504670.graph,27,29
54640846.graph,30,32
91847460.graph,63,66
441743.graph,42,48
54652665.graph,32,36
54647515.graph,34,38
91857176.graph,107,115
45479293.graph,68,68
91850466.graph,40,42
54640005.graph,22,23
91855200.graph,62,66
443435.graph,13,13
91862069.graph,111,118
54657840.graph,34,37
71298484.graph,101,108
5329006.graph,23,25
5259869.graph,8,8
2168380.graph,16,16
25271606.graph,46,49
71300861.graph,20,22
134906.graph,26,28
123143.graph,7,7
102571791.graph,26,25
591238.graph,34,35
50909868.graph,75,75
924631.graph,17,18
6441048.graph,25,27
86289834.graph,18,17
445160.graph,12,11
54646550.graph,28,31
91856133.graph,122,131
91853755.graph,125,134
54641040.graph,26,27
60191859.graph,28,32
86289077.graph,36,36
54654330.graph,45,50
442470.graph,20,23
24906329.graph,68,70
3245370.graph,27,30
6400629.graph,7,6
21577087.graph,40,43
9899050.graph,13,12
146672673.graph,146,157
11953922.graph,86,94
135505743.graph,16,17
517055.graph,9,9
70679040.graph,30,29
92136165.graph,56,58
68943.graph,22,24
72099.graph,18,19
126843490.graph,74,80
54638270.graph,32,35
40466966.graph,34,37
91854694.graph,57,60
44485643.graph,31,33
5214340.graph,28,31
44495355.graph,39,42
54651187.graph,29,31
54649368.graph,43,48
245871.graph,26,29
45356236.graph,22,24
5338184.graph,17,18
72551509.graph,77,79
14132344.graph,23,24
44505849.graph,34,36
13805.graph,31,32
26159.graph,5,4
589406.graph,22,25
60189624.graph,29,32
54646181.graph,37,41
439536.graph,34,36
23677058.graph,17,17
5958262.graph,24,25
11246488.graph,22,24
11562436.graph,37,43
12876352.graph,26,29
445125.graph,12,12
440743.graph,15,15
91846460.graph,212,229
91853710.graph,101,108
54646515.graph,44,49
86289871.graph,24,23
25203468.graph,28,29
49849909.graph,57,61
124202178.graph,16,16
8034942.graph,27,28
14647419.graph,69,73
5288420.graph,67,72
70679005.graph,19,18
92136120.graph,167,174
135906.graph,22,23
91851466.graph,207,220
54641005.graph,29,30
54654375.graph,37,40
442435.graph,26,28
5082560.graph,18,19
146672636.graph,136,145
91828287.graph,68,70
9601223.graph,29,31
181727.graph,17,19
11953967.graph,65,70
5460529.graph,2,1
11673949.graph,21,23
5280708.graph,50,49
13475120.graph,32,35
3163460.graph,23,24
159846.graph,16,17
670967.graph,23,25
13003.graph,6,6
54638235.graph,27,29
54618819.graph,39,41
3080551.graph,16,17
91849258.graph,142,152
44485606.graph,40,44
46878362.graph,21,21
247301.graph,34,39
44629744.graph,32,36
44497066.graph,40,43
5356726.graph,12,11
13854967.graph,19,20
9835049.graph,17,18
52951887.graph,26,28
146672163.graph,170,182
53355570.graph,49,50
91853806.graph,126,135
442360.graph,15,15
54654420.graph,40,44
54651246.graph,28,30
54676539.graph,33,36
86289767.graph,27,27
91854555.graph,34,36
44559123.graph,33,37
7311726.graph,6,5
131801209.graph,27,28
163834.graph,14,15
13387.graph,7,7
658736.graph,27,29
21788.graph,23,25
24995524.graph,28,31
6116047.graph,28,30
24771795.graph,16,18
49843290.graph,53,56
25201808.graph,22,24
135544632.graph,34,38
91853045.graph,72,77
71296138.graph,47,50
54646240.graph,38,42
44492584.graph,35,37
71627170.graph,51,54
832013.graph,19,20
6857535.graph,28,31
14213611.graph,9,9
75648.graph,16,16
51351732.graph,31,33
9926048.graph,22,24
54637789.graph,36,38
3239875.graph,20,24
44619768.graph,39,41
54646691.graph,41,45
54664788.graph,34,39
44485910.graph,33,35
6321330.graph,12,12
54649478.graph,34,36
2737419.graph,18,19
60189977.graph,33,38
44495445.graph,35,37
44490223.graph,40,42
44485153.graph,31,32
11370451.graph,23,26
54638560.graph,30,32
132282270.graph,70,73
3239036.graph,19,21
655278.graph,20,22
21359.graph,12,11
71464579.graph,25,24
164522.graph,27,29
71760370.graph,33,38
16061100.graph,25,25
146672126.graph,114,121
44623849.graph,33,35
86289722.graph,21,20
54651203.graph,29,31
54654465.graph,36,39
440810.graph,11,11
91853843.graph,150,162
6915910.graph,51,54
44495892.graph,31,33
54646205.graph,31,34
440053.graph,14,14
24916929.graph,35,37
688379.graph,19,20
6857570.graph,4,3
24883453.graph,14,12
44537781.graph,46,49
14389184.graph,53,56
439263.graph,11,11
146026565.graph,62,64
255271.graph,31,33
16126794.graph,42,46
91854982.graph,132,140
60189171.graph,29,32
21580076.graph,57,59
51351777.graph,15,14
9952773.graph,29,32
1220269.graph,28,32
14203.graph,33,38
44500139.graph,30,31
122282.graph,14,15
136273333.graph,44,43
5317657.graph,39,42
72715794.graph,47,46
1293958.graph,28,29
46878472.graph,16,16
44485116.graph,41,43
60189932.graph,29,32
91849548.graph,86,92
132282235.graph,65,68
9583951.graph,29,33
101770691.graph,22,22
16069228.graph,26,25
54638525.graph,31,33
129011026.graph,39,39
10033203.graph,56,57
54614690.graph,40,42
12306712.graph,29,33
54668617.graph,31,34
44486225.graph,33,35
91852494.graph,50,53
71581158.graph,77,79
54647691.graph,31,34
129648.graph,20,23
10569483.graph,24,23
653768.graph,34,38
3869.graph,24,25
158750.graph,26,27
12756.graph,8,8
1252042.graph,29,31
3000579.graph,14,14
6419707.graph,22,22
44491223.graph,41,44
44494445.graph,42,45
54640381.graph,28,30
12235229.graph,22,21
86290159.graph,56,56
3084462.graph,27,26
90659842.graph,24,23
54631299.graph,35,37
54639560.graph,27,29
50900413.graph,24,27
41386.graph,17,18
135398624.graph,39,42
70678750.graph,45,52
9548856.graph,21,25
4296334.graph,25,27
54631648.graph,36,38
44620339.graph,42,44
44494094.graph,40,42
54640750.graph,33,35
441855.graph,56,63
56927868.graph,17,17
91852806.graph,37,39
3243170.graph,29,32
54645975.graph,34,38
91845800.graph,34,36
91857623.graph,121,129
54647240.graph,30,34
44493584.graph,35,37
91847335.graph,147,158
54657756.graph,27,29
131708360.graph,67,66
20055048.graph,27,30
54707515.graph,11,10
70789001.graph,33,34
54614241.graph,46,49
9074.graph,15,16
23422347.graph,11,11
880361.graph,21,22
25200808.graph,22,23
630816.graph,26,29
11988260.graph,29,32
10465.graph,19,18
2917197.graph,24,26
230019.graph,19,20
129011063.graph,48,47
44493110.graph,41,43
441482.graph,10,10
44496776.graph,36,38
70680258.graph,25,27
90659807.graph,53,53
5362129.graph,30,32
54639525.graph,27,28
10260788.graph,86,86
57339316.graph,33,35
25195429.graph,52,56
10396118.graph,65,69
860814.graph,19,21
91848199.graph,142,152
443325.graph,26,30
53478272.graph,46,45
91845006.graph,48,51
54650203.graph,28,31
54640715.graph,27,29
91850376.graph,172,183
135398661.graph,11,12
52923928.graph,49,48
70678715.graph,90,96
9548813.graph,29,34
25244009.graph,17,17
124343.graph,9,9
246883.graph,22,25
91857666.graph,81,86
54647205.graph,33,36
444635.graph,16,16
54657713.graph,35,38
54645930.graph,37,41
91845845.graph,118,126
131708325.graph,116,123
46904110.graph,32,34
54614204.graph,35,38
70789044.graph,57,57
3192987.graph,26,29
643984.graph,10,9
3393.graph,27,29
9568512.graph,16,16
6893527.graph,25,26
6619932.graph,25,28
135412609.graph,38,41
552869.graph,19,18
54640038.graph,31,33
443408.graph,31,37
60190062.graph,29,32
45266891.graph,183,195
54652658.graph,31,35
56927743.graph,17,17
71297650.graph,112,120
54647528.graph,34,37
54631963.graph,29,30
40846588.graph,22,21
54633256.graph,32,34
6112149.graph,20,21
750693.graph,18,20
46173851.graph,47,51
15160483.graph,14,14
54619067.graph,38,41
119058152.graph,20,22
54633687.graph,32,34
91435.graph,6,5
94253.graph,19,21
54660686.graph,34,38
71297281.graph,138,148
139436.graph,12,12
9824562.graph,31,32
25202084.graph,17,17
656666.graph,29,32
5713750.graph,15,15
9550143.graph,27,30
53754685.graph,22,22
3742.graph,43,44
44503562.graph,38,40
6124.graph,5,4
244809.graph,22,25
14550408.graph,47,46
979070.graph,25,28
91858773.graph,143,153
684959.graph,18,20
42608280.graph,28,32
54634397.graph,32,33
54619824.graph,31,32
76972923.graph,19,18
54639208.graph,32,35
5461551.graph,32,34
11439282.graph,25,28
54657838.graph,34,37
44489330.graph,38,40
91855278.graph,207,221
11060640.graph,37,39
53480486.graph,57,56
2215784.graph,18,20
6708516.graph,33,36
52921575.graph,59,63
52926065.graph,54,53
46173814.graph,27,30
22266650.graph,12,11
91847418.graph,56,59
56927706.graph,10,8
101712250.graph,22,24
71297615.graph,70,75
60185357.graph,30,34
60190027.graph,30,34
51041523.graph,24,27
197759.graph,24,27
13020897.graph,21,22
54633213.graph,34,36
54631926.graph,37,39
21122975.graph,21,24
61215.graph,24,26
6992087.graph,9,8
4217.graph,21,23
9388.graph,29,28
54619022.graph,41,44
94216.graph,15,14
6537198.graph,29,31
5459943.graph,22,25
54619861.graph,28,30
25212.graph,8,6
3707.graph,21,24
53480057.graph,61,61
138436.graph,9,9
70746.graph,10,11
44505072.graph,24,25
11348.graph,13,13
44500614.graph,43,46
159038.graph,27,29
131953085.graph,41,44
7967.graph,7,7
652000.graph,31,35
5282443.graph,21,23
5460986.graph,22,21
54632687.graph,33,35
54618067.graph,53,56
5318393.graph,18,17
2738198.graph,25,27
54649310.graph,33,34
91859773.graph,52,55
54666396.graph,35,38
867.graph,7,6
2761516.graph,11,10
53319974.graph,35,38
54638208.graph,41,45
132282518.graph,88,89
54618824.graph,35,38
44505831.graph,37,40
44502562.graph,42,45
7124.graph,13,14
9543723.graph,44,43
72430.graph,28,29
136630906.graph,28,32
72551571.graph,68,70
5460514.graph,10,10
54641038.graph,26,27
442408.graph,21,24
54654348.graph,42,46
100067.graph,30,33
70679038.graph,40,42
137333867.graph,33,33
11799.graph,18,18
655982.graph,21,21
5702697.graph,27,30
5282092.graph,32,33
741385.graph,16,18
124202145.graph,34,36
22613964.graph,7,4
68178.graph,25,28
102311.graph,40,44
16111601.graph,53,62
450268.graph,14,14
54646528.graph,37,42
5837118.graph,21,23
1481947.graph,22,25
60191062.graph,31,34
16069997.graph,21,21
54632256.graph,37,39
50909810.graph,58,62
46925885.graph,27,30
53319172.graph,24,26
56835483.graph,40,44
60189619.graph,32,35
44487508.graph,34,35
40839.graph,55,63
62920.graph,29,31
70703.graph,8,7
24779390.graph,55,54
49864613.graph,25,24
13838.graph,9,8
7922.graph,7,7
5217.graph,31,32
2707.graph,7,6
645043.graph,27,29
44505874.graph,32,34
9543766.graph,46,45
77213.graph,11,11
62163.graph,8,7
72551534.graph,87,89
5312759.graph,19,18
54649355.graph,40,44
91859736.graph,60,64
54618861.graph,40,43
71464685.graph,34,34
4302963.graph,29,32
20848988.graph,29,32
92136158.graph,72,74
137333822.graph,45,49
44507790.graph,29,30
2933627.graph,29,31
5460551.graph,5,4
3236960.graph,22,25
24906314.graph,58,62
44488330.graph,37,41
54649784.graph,37,40
135563660.graph,32,37
86289809.graph,59,62
60191027.graph,34,38
53360342.graph,16,16
91861367.graph,147,157
91846418.graph,67,72
91853768.graph,34,36
54632213.graph,33,35
16218546.graph,34,36
52937573.graph,25,27
10691218.graph,27,26
124202100.graph,22,23
68983.graph,4,3
71464678.graph,34,34
5282869.graph,24,23
16231.graph,15,15
34328.graph,32,35
2226376.graph,21,23
70679080.graph,52,52
439964.graph,15,14
132282171.graph,34,34
91828202.graph,10,9
54638661.graph,30,32
193981.graph,24,25
5354004.graph,22,23
25164108.graph,18,20
54649779.graph,37,40
5312375.graph,14,13
16129639.graph,88,94
44490961.graph,38,42
7076513.graph,23,26
54646590.graph,39,43
44619469.graph,45,49
22416236.graph,17,19
11721.graph,5,4
26548.graph,10,10
1547484.graph,28,31
56955907.graph,3,2
6857634.graph,3,2
193513.graph,14,13
46925878.graph,18,21
91851871.graph,207,221
71627271.graph,60,64
3849116.graph,23,25
440317.graph,31,33
450601.graph,9,9
54646141.graph,40,45
72715842.graph,25,24
2196358.graph,17,18
8375.graph,10,10
17755052.graph,35,40
13086.graph,18,19
44505889.graph,35,38
49866598.graph,24,26
50591.graph,10,11
40087.graph,15,16
44559222.graph,43,47
91854654.graph,34,36
44485683.graph,37,40
91851032.graph,105,113
442061.graph,23,27
9657010.graph,22,23
54676638.graph,11,11
86289466.graph,25,24
54750830.graph,23,24
9604011.graph,19,20
126843450.graph,52,55
146672262.graph,132,142
118797955.graph,43,42
11954060.graph,24,24
184515.graph,35,39
91828247.graph,170,183
54638624.graph,29,31
439921.graph,16,16
132282134.graph,69,72
4117727.graph,20,22
44487922.graph,37,40
20848930.graph,29,32
65859.graph,17,18
40413.graph,22,24
9546569.graph,75,74
40638120.graph,13,14
56601651.graph,27,29
40481312.graph,26,27
16274.graph,21,22
67302465.graph,28,29
5287609.graph,37,39
773777.graph,17,19
9851630.graph,40,38
11764.graph,16,17
725110.graph,23,25
42765.graph,15,15
11765429.graph,51,55
1254616.graph,30,32
1244300.graph,21,23
18376413.graph,10,11
440783.graph,43,46
44487161.graph,31,33
439162.graph,10,9
193187.graph,15,14
62998.graph,26,27
68554.graph,15,16
131953078.graph,61,62
8330.graph,13,13
6857671.graph,4,3
54615105.graph,45,48
91846071.graph,117,125
440352.graph,12,11
91856567.graph,47,50
54646104.graph,33,36
442867.graph,22,23
71627234.graph,16,18
72715807.graph,12,12
91849298.graph,135,145
2997979.graph,24,26
44488759.graph,44,47
91854611.graph,139,150
86289423.graph,35,36
16126807.graph,7,7
146672227.graph,139,148
91825709.graph,44,46
118797910.graph,25,25
5460138.graph,26,28
53664876.graph,12,12
164623.graph,9,8
735894.graph,9,9
124007.graph,16,18
1934050.graph,30,33
5121664.graph,7,6
9956680.graph,31,32
150779.graph,9,9
5022426.graph,60,68
9375.graph,15,15
42628057.graph,20,22
135533978.graph,59,63
192513.graph,5,4
44483393.graph,45,50
54647141.graph,39,43
3548249.graph,17,18
135956138.graph,23,24
54665058.graph,35,40
71297239.graph,43,45
443822.graph,29,32
3243271.graph,26,29
91850871.graph,103,111
54647902.graph,36,40
91847877.graph,85,90
122391293.graph,24,23
54640451.graph,26,27
91850032.graph,64,66
54650147.graph,28,30
54668984.graph,35,38
44620038.graph,37,38
54614903.graph,41,43
54631549.graph,38,41
2778741.graph,25,27
135407110.graph,19,21
11467730.graph,43,46
71092190.graph,30,32
12086.graph,11,11
4323763.graph,13,13
138388146.graph,15,14
11042375.graph,17,17
54639661.graph,33,35
70697959.graph,19,18
44486967.graph,30,31
71298401.graph,76,81
135453893.graph,19,21
54640080.graph,27,29
44484252.graph,31,33
21593552.graph,16,18
5283869.graph,29,32
20058.graph,26,27
52921588.graph,24,23
121232659.graph,8,7
61639.graph,13,3
123985.graph,25,25
637601.graph,7,7
45266829.graph,22,23
44496432.graph,47,50
44493254.graph,34,37
44483742.graph,45,48
71581259.graph,85,87
54647590.graph,33,37
44491961.graph,44,48
122606041.graph,34,35
146170931.graph,147,158
25010742.graph,15,14
54621859.graph,38,40
90659794.graph,113,117
197330.graph,29,29
5473758.graph,27,30
443867.graph,24,26
1492348.graph,11,11
54647104.graph,35,39
135867730.graph,32,34
5311497.graph,57,65
4309985.graph,24,25
14608480.graph,22,23
9330.graph,24,25
135398560.graph,33,35
129320431.graph,16,16
54640414.graph,31,33
443024.graph,41,45
54650102.graph,29,32
446642.graph,38,41
54647947.graph,34,37
71298095.graph,60,63
44489759.graph,28,30
6537963.graph,34,37
44617214.graph,43,46
54614946.graph,40,42
118796910.graph,19,21
195046.graph,24,25
46913217.graph,19,21
139859.graph,2,1
5281319.graph,40,43
12412.graph,36,35
6508.graph,13,13
6710741.graph,27,28
54626998.graph,37,40
50900757.graph,35,38
54639624.graph,24,25
3084726.graph,27,29
342801.graph,24,26
91848649.graph,39,41
44486922.graph,35,38
54657880.graph,33,36
71298444.graph,100,107
23724539.graph,35,36
54640886.graph,29,31
5243930.graph,9,9
146170974.graph,162,173
12367058.graph,15,15
10125075.graph,11,11
3081903.graph,43,48
516893.graph,4,3
9548780.graph,7,6
70678886.graph,16,15
1018.graph,9,9
15102.graph,13,13
79493.graph,17,18
54639109.graph,21,22
54634096.graph,35,37
691928.graph,21,23
54648011.graph,29,32
91858472.graph,67,72
45266702.graph,58,61
71298369.graph,62,66
53477825.graph,34,33
14106961.graph,33,36
4910.graph,26,27
17559.graph,51,55
44506005.graph,40,43
44503663.graph,44,46
11105289.graph,186,195
49831805.graph,23,24
25915.graph,9,9
71447.graph,34,38
64737.graph,21,22
13071436.graph,22,24
91734.graph,24,25
54633586.graph,33,35
54619366.graph,37,40
24747195.graph,26,30
5283393.graph,22,21
2415900.graph,30,33
54633157.graph,35,38
3237267.graph,35,39
129626774.graph,66,65
6950578.graph,13,13
71297551.graph,111,119
54660156.graph,36,39
54647629.graph,31,34
54652559.graph,32,36
44489837.graph,46,48
60185013.graph,34,38
85993300.graph,13,12
54660915.graph,35,38
443709.graph,12,12
54640339.graph,30,32
54633914.graph,27,28
54634447.graph,34,36
54631221.graph,42,45
122164874.graph,31,30
46173313.graph,140,144
